image_id,label,class_name,condition,width,height,filename,relative_path,split
2082,0,pedestrian crossing,closed,960,1280,photo_92_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_92_2024-10-29_09-53-51.jpg,train
2083,0,pedestrian crossing,closed,960,1280,photo_92_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_92_2024-10-29_09-54-21.jpg,train
2084,0,pedestrian crossing,closed,960,1280,photo_92_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_92_2024-12-05_22-22-53.jpg,validation
2085,0,pedestrian crossing,closed,960,1280,photo_92_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_92_2024-12-05_22-23-10.jpg,train
2086,0,pedestrian crossing,closed,960,1280,photo_92_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_92_2024-12-07_12-48-02.jpg,train
2087,0,pedestrian crossing,closed,960,1280,photo_92_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_92_2024-12-07_12-48-37.jpg,train
2088,0,pedestrian crossing,closed,960,1280,photo_92_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_92_2024-12-07_12-49-18.jpg,validation
2089,0,pedestrian crossing,closed,960,1280,photo_92_2024-12-07_12-51-07.jpg,dataset_top12\pedestrian crossing\closed\photo_92_2024-12-07_12-51-07.jpg,validation
2090,0,pedestrian crossing,closed,960,1280,photo_92_2024-12-09_12-46-01.jpg,dataset_top12\pedestrian crossing\closed\photo_92_2024-12-09_12-46-01.jpg,validation
2091,0,pedestrian crossing,closed,960,1280,photo_93_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_93_2024-10-29_09-53-08.jpg,validation
2092,0,pedestrian crossing,closed,960,1280,photo_93_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_93_2024-10-29_09-54-21.jpg,train
2093,0,pedestrian crossing,closed,960,1280,photo_93_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_93_2024-12-05_22-22-53.jpg,train
2094,0,pedestrian crossing,closed,1280,998,photo_93_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_93_2024-12-05_22-23-10.jpg,train
2095,0,pedestrian crossing,closed,1002,1280,photo_93_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_93_2024-12-07_12-46-52.jpg,train
2096,0,pedestrian crossing,closed,960,1280,photo_93_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_93_2024-12-07_12-48-02.jpg,test
2097,0,pedestrian crossing,closed,960,1280,photo_93_2024-12-07_12-49-18.jpg,dataset_top12\pedestrian crossing\closed\photo_93_2024-12-07_12-49-18.jpg,train
2098,0,pedestrian crossing,closed,825,1121,photo_94_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_94_2024-10-29_09-42-50.jpg,train
2099,0,pedestrian crossing,closed,960,1280,photo_94_2024-10-29_09-53-08.jpg,dataset_top12\pedestrian crossing\closed\photo_94_2024-10-29_09-53-08.jpg,train
2100,0,pedestrian crossing,closed,960,1280,photo_94_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_94_2024-10-29_09-54-21.jpg,train
2101,0,pedestrian crossing,closed,960,1280,photo_94_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_94_2024-12-05_22-22-53.jpg,validation
2102,0,pedestrian crossing,closed,960,1280,photo_94_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_94_2024-12-07_12-48-37.jpg,train
2103,0,pedestrian crossing,closed,456,456,photo_94_2024-12-09_12-45-24.jpg,dataset_top12\pedestrian crossing\closed\photo_94_2024-12-09_12-45-24.jpg,train
2104,0,pedestrian crossing,closed,625,629,photo_94_2024-12-09_12-49-48.jpg,dataset_top12\pedestrian crossing\closed\photo_94_2024-12-09_12-49-48.jpg,train
2105,0,pedestrian crossing,closed,831,1107,photo_95_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_95_2024-10-29_09-42-50.jpg,train
2106,0,pedestrian crossing,closed,960,1280,photo_95_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_95_2024-10-29_09-54-21.jpg,test
2107,0,pedestrian crossing,closed,960,1280,photo_95_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_95_2024-12-05_22-22-53.jpg,train
2108,0,pedestrian crossing,closed,960,1280,photo_95_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_95_2024-12-07_12-48-02.jpg,train
2109,0,pedestrian crossing,closed,960,1280,photo_96_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_96_2024-12-05_22-22-53.jpg,validation
2110,0,pedestrian crossing,closed,960,1280,photo_96_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_96_2024-12-05_22-23-10.jpg,train
2111,0,pedestrian crossing,closed,1275,1280,photo_96_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_96_2024-12-07_12-46-52.jpg,validation
2112,0,pedestrian crossing,closed,960,1280,photo_96_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_96_2024-12-07_12-48-02.jpg,train
2113,0,pedestrian crossing,closed,960,1280,photo_96_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_96_2024-12-07_12-48-37.jpg,train
2114,0,pedestrian crossing,closed,960,1280,photo_96_2024-12-18_02-28-33.jpg,dataset_top12\pedestrian crossing\closed\photo_96_2024-12-18_02-28-33.jpg,train
2115,0,pedestrian crossing,closed,960,1280,photo_97_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_97_2024-12-05_22-22-53.jpg,validation
2116,0,pedestrian crossing,closed,960,1280,photo_97_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_97_2024-12-05_22-23-10.jpg,train
2117,0,pedestrian crossing,closed,960,1280,photo_97_2024-12-06_22-24-22.jpg,dataset_top12\pedestrian crossing\closed\photo_97_2024-12-06_22-24-22.jpg,train
2118,0,pedestrian crossing,closed,960,1280,photo_97_2024-12-06_22-25-52.jpg,dataset_top12\pedestrian crossing\closed\photo_97_2024-12-06_22-25-52.jpg,test
2119,0,pedestrian crossing,closed,960,1280,photo_97_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_97_2024-12-07_12-48-02.jpg,train
2120,0,pedestrian crossing,closed,960,1280,photo_97_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_97_2024-12-07_12-48-37.jpg,train
2121,0,pedestrian crossing,closed,823,1102,photo_98_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_98_2024-10-29_09-42-50.jpg,train
2122,0,pedestrian crossing,closed,960,1280,photo_98_2024-12-05_22-22-53.jpg,dataset_top12\pedestrian crossing\closed\photo_98_2024-12-05_22-22-53.jpg,validation
2123,0,pedestrian crossing,closed,960,1280,photo_98_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_98_2024-12-05_22-23-10.jpg,test
2124,0,pedestrian crossing,closed,1021,1280,photo_98_2024-12-07_12-46-52.jpg,dataset_top12\pedestrian crossing\closed\photo_98_2024-12-07_12-46-52.jpg,train
2125,0,pedestrian crossing,closed,960,1280,photo_99_2024-12-06_22-24-22.jpg,dataset_top12\pedestrian crossing\closed\photo_99_2024-12-06_22-24-22.jpg,validation
2126,0,pedestrian crossing,closed,960,1280,photo_99_2024-12-07_12-48-37.jpg,dataset_top12\pedestrian crossing\closed\photo_99_2024-12-07_12-48-37.jpg,train
2127,0,pedestrian crossing,closed,960,1280,photo_9_2024-10-29_09-42-50.jpg,dataset_top12\pedestrian crossing\closed\photo_9_2024-10-29_09-42-50.jpg,train
2128,0,pedestrian crossing,closed,960,1280,photo_9_2024-10-29_09-53-51.jpg,dataset_top12\pedestrian crossing\closed\photo_9_2024-10-29_09-53-51.jpg,validation
2129,0,pedestrian crossing,closed,960,1280,photo_9_2024-10-29_09-54-21.jpg,dataset_top12\pedestrian crossing\closed\photo_9_2024-10-29_09-54-21.jpg,validation
2130,0,pedestrian crossing,closed,960,1280,photo_9_2024-10-29_09-54-37.jpg,dataset_top12\pedestrian crossing\closed\photo_9_2024-10-29_09-54-37.jpg,train
2131,0,pedestrian crossing,closed,1280,841,photo_9_2024-12-05_22-23-10.jpg,dataset_top12\pedestrian crossing\closed\photo_9_2024-12-05_22-23-10.jpg,test
2132,0,pedestrian crossing,closed,896,869,photo_9_2024-12-07_12-48-02.jpg,dataset_top12\pedestrian crossing\closed\photo_9_2024-12-07_12-48-02.jpg,train
2133,0,pedestrian crossing,closed,960,1280,photo_9_2024-12-07_12-48-36.jpg,dataset_top12\pedestrian crossing\closed\photo_9_2024-12-07_12-48-36.jpg,train
2134,0,pedestrian crossing,closed,960,1280,photo_9_2024-12-18_02-36-53.jpg,dataset_top12\pedestrian crossing\closed\photo_9_2024-12-18_02-36-53.jpg,train
2135,0,pedestrian crossing,closed,960,1280,photo_9_2024-12-18_13-06-32.jpg,dataset_top12\pedestrian crossing\closed\photo_9_2024-12-18_13-06-32.jpg,validation
2136,1,give way,opened,960,1280,photo_100_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_100_2024-12-19_02-00-53.jpg,train
2137,1,give way,opened,960,1280,photo_10_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_10_2024-12-18_13-01-24.jpg,train
2138,1,give way,opened,703,655,photo_10_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_10_2024-12-19_02-00-53.jpg,train
2139,1,give way,opened,759,763,photo_11_2024-12-09_12-50-33.jpg,dataset_top12\give way\opened\photo_11_2024-12-09_12-50-33.jpg,train
2140,1,give way,opened,960,937,photo_11_2024-12-18_02-29-08.jpg,dataset_top12\give way\opened\photo_11_2024-12-18_02-29-08.jpg,train
2141,1,give way,opened,960,1280,photo_11_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_11_2024-12-18_13-01-24.jpg,train
2142,1,give way,opened,960,1280,photo_11_2024-12-18_13-04-36.jpg,dataset_top12\give way\opened\photo_11_2024-12-18_13-04-36.jpg,train
2143,1,give way,opened,361,341,photo_12_2024-12-18_02-37-13.jpg,dataset_top12\give way\opened\photo_12_2024-12-18_02-37-13.jpg,train
2144,1,give way,opened,960,1280,photo_12_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_12_2024-12-18_13-01-24.jpg,test
2145,1,give way,opened,960,1280,photo_12_2024-12-18_13-04-36.jpg,dataset_top12\give way\opened\photo_12_2024-12-18_13-04-36.jpg,train
2146,1,give way,opened,973,1280,photo_13_2024-12-07_12-46-04.jpg,dataset_top12\give way\opened\photo_13_2024-12-07_12-46-04.jpg,train
2147,1,give way,opened,368,355,photo_13_2024-12-18_02-37-13.jpg,dataset_top12\give way\opened\photo_13_2024-12-18_02-37-13.jpg,test
2148,1,give way,opened,960,1280,photo_13_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_13_2024-12-18_13-01-24.jpg,test
2149,1,give way,opened,664,643,photo_13_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_13_2024-12-19_02-00-53.jpg,train
2150,1,give way,opened,963,1280,photo_14_2024-12-07_12-46-04.jpg,dataset_top12\give way\opened\photo_14_2024-12-07_12-46-04.jpg,train
2151,1,give way,opened,960,1280,photo_14_2024-12-09_12-46-32.jpg,dataset_top12\give way\opened\photo_14_2024-12-09_12-46-32.jpg,train
2152,1,give way,opened,1280,1242,photo_14_2024-12-18_02-27-08.jpg,dataset_top12\give way\opened\photo_14_2024-12-18_02-27-08.jpg,validation
2153,1,give way,opened,960,898,photo_14_2024-12-18_02-29-08.jpg,dataset_top12\give way\opened\photo_14_2024-12-18_02-29-08.jpg,train
2154,1,give way,opened,960,1280,photo_14_2024-12-18_02-33-06.jpg,dataset_top12\give way\opened\photo_14_2024-12-18_02-33-06.jpg,validation
2155,1,give way,opened,637,632,photo_14_2024-12-18_02-36-53.jpg,dataset_top12\give way\opened\photo_14_2024-12-18_02-36-53.jpg,train
2156,1,give way,opened,960,1280,photo_14_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_14_2024-12-18_13-01-24.jpg,test
2157,1,give way,opened,688,648,photo_14_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_14_2024-12-19_02-00-53.jpg,train
2158,1,give way,opened,445,447,photo_15_2024-12-09_12-46-01.jpg,dataset_top12\give way\opened\photo_15_2024-12-09_12-46-01.jpg,validation
2159,1,give way,opened,960,1280,photo_15_2024-12-18_02-10-22.jpg,dataset_top12\give way\opened\photo_15_2024-12-18_02-10-22.jpg,train
2160,1,give way,opened,410,416,photo_15_2024-12-18_02-25-50.jpg,dataset_top12\give way\opened\photo_15_2024-12-18_02-25-50.jpg,test
2161,1,give way,opened,960,908,photo_15_2024-12-18_02-29-08.jpg,dataset_top12\give way\opened\photo_15_2024-12-18_02-29-08.jpg,train
2162,1,give way,opened,523,528,photo_15_2024-12-18_02-36-53.jpg,dataset_top12\give way\opened\photo_15_2024-12-18_02-36-53.jpg,train
2163,1,give way,opened,960,1280,photo_15_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_15_2024-12-18_13-01-24.jpg,test
2164,1,give way,opened,960,1280,photo_16_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_16_2024-12-18_13-01-24.jpg,train
2165,1,give way,opened,872,760,photo_16_2024-12-18_13-04-36.jpg,dataset_top12\give way\opened\photo_16_2024-12-18_13-04-36.jpg,validation
2166,1,give way,opened,960,1280,photo_17_2024-12-07_12-47-32.jpg,dataset_top12\give way\opened\photo_17_2024-12-07_12-47-32.jpg,train
2167,1,give way,opened,497,495,photo_17_2024-12-09_12-49-48.jpg,dataset_top12\give way\opened\photo_17_2024-12-09_12-49-48.jpg,train
2168,1,give way,opened,363,343,photo_17_2024-12-18_02-37-13.jpg,dataset_top12\give way\opened\photo_17_2024-12-18_02-37-13.jpg,train
2169,1,give way,opened,960,1280,photo_17_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_17_2024-12-18_13-01-24.jpg,train
2170,1,give way,opened,960,1280,photo_18_2024-12-18_02-10-22.jpg,dataset_top12\give way\opened\photo_18_2024-12-18_02-10-22.jpg,train
2171,1,give way,opened,409,398,photo_18_2024-12-18_02-36-53.jpg,dataset_top12\give way\opened\photo_18_2024-12-18_02-36-53.jpg,validation
2172,1,give way,opened,338,332,photo_18_2024-12-18_02-37-13.jpg,dataset_top12\give way\opened\photo_18_2024-12-18_02-37-13.jpg,test
2173,1,give way,opened,960,1280,photo_18_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_18_2024-12-18_13-01-24.jpg,train
2174,1,give way,opened,837,793,photo_18_2024-12-18_13-05-57.jpg,dataset_top12\give way\opened\photo_18_2024-12-18_13-05-57.jpg,test
2175,1,give way,opened,1117,1280,photo_19_2024-12-18_02-27-08.jpg,dataset_top12\give way\opened\photo_19_2024-12-18_02-27-08.jpg,train
2176,1,give way,opened,960,1280,photo_19_2024-12-18_02-29-08.jpg,dataset_top12\give way\opened\photo_19_2024-12-18_02-29-08.jpg,train
2177,1,give way,opened,960,1280,photo_19_2024-12-18_12-58-24.jpg,dataset_top12\give way\opened\photo_19_2024-12-18_12-58-24.jpg,test
2178,1,give way,opened,960,1280,photo_19_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_19_2024-12-18_13-01-24.jpg,train
2179,1,give way,opened,473,467,photo_1_2024-12-09_12-49-47.jpg,dataset_top12\give way\opened\photo_1_2024-12-09_12-49-47.jpg,train
2180,1,give way,opened,760,809,photo_1_2024-12-19_01-59-18.jpg,dataset_top12\give way\opened\photo_1_2024-12-19_01-59-18.jpg,train
2181,1,give way,opened,628,620,photo_1_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_1_2024-12-19_02-00-53.jpg,train
2182,1,give way,opened,960,1280,photo_20_2024-12-18_02-10-22.jpg,dataset_top12\give way\opened\photo_20_2024-12-18_02-10-22.jpg,train
2183,1,give way,opened,960,1280,photo_20_2024-12-18_02-29-08.jpg,dataset_top12\give way\opened\photo_20_2024-12-18_02-29-08.jpg,train
2184,1,give way,opened,960,1280,photo_20_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_20_2024-12-18_13-01-24.jpg,train
2185,1,give way,opened,960,994,photo_20_2024-12-18_13-05-57.jpg,dataset_top12\give way\opened\photo_20_2024-12-18_13-05-57.jpg,train
2186,1,give way,opened,960,1280,photo_20_2024-12-18_13-07-03.jpg,dataset_top12\give way\opened\photo_20_2024-12-18_13-07-03.jpg,train
2187,1,give way,opened,960,1280,photo_20_2024-12-19_00-10-31.jpg,dataset_top12\give way\opened\photo_20_2024-12-19_00-10-31.jpg,test
2188,1,give way,opened,960,1280,photo_21_2024-12-18_13-07-03.jpg,dataset_top12\give way\opened\photo_21_2024-12-18_13-07-03.jpg,test
2189,1,give way,opened,807,762,photo_22_2024-12-18_13-05-57.jpg,dataset_top12\give way\opened\photo_22_2024-12-18_13-05-57.jpg,train
2190,1,give way,opened,960,1280,photo_22_2024-12-18_13-07-03.jpg,dataset_top12\give way\opened\photo_22_2024-12-18_13-07-03.jpg,train
2191,1,give way,opened,1271,1280,photo_23_2024-12-07_12-46-04.jpg,dataset_top12\give way\opened\photo_23_2024-12-07_12-46-04.jpg,train
2192,1,give way,opened,960,1280,photo_23_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_23_2024-12-18_13-01-24.jpg,validation
2193,1,give way,opened,781,755,photo_23_2024-12-18_13-02-03.jpg,dataset_top12\give way\opened\photo_23_2024-12-18_13-02-03.jpg,test
2194,1,give way,opened,960,1280,photo_23_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_23_2024-12-19_02-00-53.jpg,train
2195,1,give way,opened,960,1280,photo_24_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_24_2024-12-18_13-01-24.jpg,train
2196,1,give way,opened,736,716,photo_24_2024-12-18_13-02-03.jpg,dataset_top12\give way\opened\photo_24_2024-12-18_13-02-03.jpg,train
2197,1,give way,opened,960,1280,photo_24_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_24_2024-12-19_02-00-53.jpg,test
2198,1,give way,opened,960,1280,photo_25_2024-12-09_12-46-32.jpg,dataset_top12\give way\opened\photo_25_2024-12-09_12-46-32.jpg,train
2199,1,give way,opened,960,928,photo_25_2024-12-18_02-29-08.jpg,dataset_top12\give way\opened\photo_25_2024-12-18_02-29-08.jpg,train
2200,1,give way,opened,960,1280,photo_25_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_25_2024-12-18_13-01-24.jpg,train
2201,1,give way,opened,674,673,photo_25_2024-12-18_13-02-03.jpg,dataset_top12\give way\opened\photo_25_2024-12-18_13-02-03.jpg,train
2202,1,give way,opened,960,1280,photo_25_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_25_2024-12-19_02-00-53.jpg,train
2203,1,give way,opened,642,627,photo_26_2024-12-07_12-46-52.jpg,dataset_top12\give way\opened\photo_26_2024-12-07_12-46-52.jpg,train
2204,1,give way,opened,671,572,photo_26_2024-12-18_02-33-06.jpg,dataset_top12\give way\opened\photo_26_2024-12-18_02-33-06.jpg,test
2205,1,give way,opened,825,742,photo_26_2024-12-18_13-02-03.jpg,dataset_top12\give way\opened\photo_26_2024-12-18_13-02-03.jpg,train
2206,1,give way,opened,960,1030,photo_26_2024-12-18_13-05-57.jpg,dataset_top12\give way\opened\photo_26_2024-12-18_13-05-57.jpg,train
2207,1,give way,opened,960,1280,photo_26_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_26_2024-12-19_02-00-53.jpg,train
2208,1,give way,opened,960,1280,photo_27_2024-12-09_12-49-48.jpg,dataset_top12\give way\opened\photo_27_2024-12-09_12-49-48.jpg,train
2209,1,give way,opened,960,1280,photo_27_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_27_2024-12-18_13-01-24.jpg,train
2210,1,give way,opened,960,1280,photo_27_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_27_2024-12-19_02-00-53.jpg,validation
2211,1,give way,opened,960,1280,photo_28_2024-12-18_02-33-06.jpg,dataset_top12\give way\opened\photo_28_2024-12-18_02-33-06.jpg,test
2212,1,give way,opened,960,1280,photo_28_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_28_2024-12-19_02-00-53.jpg,train
2213,1,give way,opened,960,1280,photo_29_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_29_2024-12-18_13-01-24.jpg,train
2214,1,give way,opened,960,1280,photo_2_2024-12-19_01-59-18.jpg,dataset_top12\give way\opened\photo_2_2024-12-19_01-59-18.jpg,train
2215,1,give way,opened,639,620,photo_2_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_2_2024-12-19_02-00-53.jpg,train
2216,1,give way,opened,960,1280,photo_30_2024-12-09_12-46-01.jpg,dataset_top12\give way\opened\photo_30_2024-12-09_12-46-01.jpg,train
2217,1,give way,opened,475,482,photo_30_2024-12-18_02-36-53.jpg,dataset_top12\give way\opened\photo_30_2024-12-18_02-36-53.jpg,train
2218,1,give way,opened,960,1280,photo_30_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_30_2024-12-18_13-01-24.jpg,test
2219,1,give way,opened,960,1280,photo_30_2024-12-19_02-00-53.jpg,dataset_top12\give way\opened\photo_30_2024-12-19_02-00-53.jpg,test
2220,1,give way,opened,881,1280,photo_31_2024-12-07_12-46-04.jpg,dataset_top12\give way\opened\photo_31_2024-12-07_12-46-04.jpg,train
2221,1,give way,opened,960,1280,photo_31_2024-12-18_13-01-24.jpg,dataset_top12\give way\opened\photo_31_2024-12-18_13-01-24.jpg,validation
2222,1,give way,opened,800,750,photo_31_2024-12-18_13-05-57.jpg,dataset_top12\give way\opened\photo_31_2024-12-18_13-05-57.jpg,train
